Año de Elección,Candidato (a),Región,Cargo,Electo(a),Fecha de Elección,Fin de Período,Id Región,Inicio de Período,Partido,Sigla Partido,Tipo de Elección,Votos Totales,Votacion Total
2005,VOTOS NULOS,DEL BIOBIO,SENADOR,,2005-12-11,2014,8,2006,  ,  ,PARLAMENTARIA,49250,257816
2005,TORRES GONZALEZ ELEODORO,DEL BIOBIO,SENADOR,,2005-12-11,2014,8,2006,INDEPENDIENTE,INDEP,PARLAMENTARIA,38053,38053
2005,VOTOS EN BLANCO,DEL BIOBIO,SENADOR,,2005-12-11,2014,8,2006,  ,  ,PARLAMENTARIA,31851,153427
2005,GYHRA SOTO ALBERTO,DEL BIOBIO,SENADOR,,2005-12-11,2014,8,2006,INDEPENDIENTE,INDEP,PARLAMENTARIA,22493,22493
2005,MORALES PEÑA MARTA,DEL BIOBIO,SENADOR,,2005-12-11,2014,8,2006,COMUNISTA DE CHILE,PCCH,PARLAMENTARIA,16521,16521
2005,CORVALAN BASTERRECHEA HUGO,DEL BIOBIO,SENADOR,,2005-12-11,2014,8,2006,INDEPENDIENTE,INDEP,PARLAMENTARIA,12318,12318
2005,ALFSEN OVANDO WILFREDO,DEL BIOBIO,SENADOR,,2005-12-11,2014,8,2006,HUMANISTA,PH,PARLAMENTARIA,10547,10547
2005,MUJICA ASCUI GLORIA,DEL BIOBIO,SENADOR,,2005-12-11,2014,8,2006,HUMANISTA,PH,PARLAMENTARIA,10030,10030
2005,ALLAMAND ZAVALA ANDRES,DE LOS LAGOS,SENADOR,SI,2005-12-11,2014,10,2006,RENOVACION NACIONAL,RN,PARLAMENTARIA,90030,90030
2005,FREI RUIZ-TAGLE EDUARDO,DE LOS LAGOS,SENADOR,SI,2005-12-11,2014,10,2006,DEMOCRATA CRISTIANO,PDC,PARLAMENTARIA,85145,85145
2005,ESCALONA MEDINA CAMILO,DE LOS LAGOS,SENADOR,SI,2005-12-11,2014,10,2006,SOCIALISTA DE CHILE,PS,PARLAMENTARIA,65337,65337
2005,KUSCHEL SILVA CARLOS IGNACIO,DE LOS LAGOS,SENADOR,SI,2005-12-11,2014,10,2006,RENOVACION NACIONAL,RN,PARLAMENTARIA,47054,47054
2005,PAEZ VERDUGO SERGIO,DE LOS LAGOS,SENADOR,,2005-12-11,2014,10,2006,DEMOCRATA CRISTIANO,PDC,PARLAMENTARIA,56661,56661
2005,BRAHM BARRIL JOAQUIN,DE LOS LAGOS,SENADOR,,2005-12-11,2014,10,2006,UNION DEMOCRATA INDEPENDIENTE,UDI,PARLAMENTARIA,40774,40774
2005,SALDIAS YAÑEZ MARCOS ANTONIO,DE LOS LAGOS,SENADOR,,2005-12-11,2014,10,2006,RADICAL SOCIALDEMOCRATA,PRSD,PARLAMENTARIA,39943,39943
2005,VOTOS EN BLANCO,DE LOS LAGOS,SENADOR,,2005-12-11,2014,10,2006,  ,  ,PARLAMENTARIA,24201,153427
2005,VOTOS NULOS,DE LOS LAGOS,SENADOR,,2005-12-11,2014,10,2006,  ,  ,PARLAMENTARIA,23492,257816
2005,SILVA VERGARA RAUL,DE LOS LAGOS,SENADOR,,2005-12-11,2014,10,2006,ALIANZA NACIONAL DE LOS INDEPE,ANI,PARLAMENTARIA,7108,7108
2005,TRIPAILAF MANQUELAFQUEN JUAN GUILLERMO,DE LOS LAGOS,SENADOR,,2005-12-11,2014,10,2006,COMUNISTA DE CHILE,PCCH,PARLAMENTARIA,6369,6369
2005,BOERO RODRIGUEZ CARLOS JUAN,DE LOS LAGOS,SENADOR,,2005-12-11,2014,10,2006,ALIANZA NACIONAL DE LOS INDEPE,ANI,PARLAMENTARIA,5968,5968
2005,ALVARADO BARRIA MARIA IRMA,DE LOS LAGOS,SENADOR,,2005-12-11,2014,10,2006,COMUNISTA DE CHILE,PCCH,PARLAMENTARIA,5381,5381
2005,CACERES TORRES JOSE LUIS,DE LOS LAGOS,SENADOR,,2005-12-11,2014,10,2006,INDEPENDIENTE,INDEP,PARLAMENTARIA,5187,5187
2005,OSSES QUIROZ MARIO,DE LOS LAGOS,SENADOR,,2005-12-11,2014,10,2006,INDEPENDIENTE,INDEP,PARLAMENTARIA,4633,4633
2005,GERTER JARA HUGO,DE LOS LAGOS,SENADOR,,2005-12-11,2014,10,2006,INDEPENDIENTE,INDEP,PARLAMENTARIA,2845,2845
2005,BIZE BRINTRUP TOMAS,DE LOS LAGOS,SENADOR,,2005-12-11,2014,10,2006,INDEPENDIENTE,INDEP,PARLAMENTARIA,2761,2761
2005,MUÑOZ ABURTO PEDRO,DE MAGALLANES Y ANTARTICA CH.,SENADOR,SI,2005-12-11,2014,12,2006,SOCIALISTA DE CHILE,PS,PARLAMENTARIA,21960,21960
2005,BIANCHI CHELECH CARLOS,DE MAGALLANES Y ANTARTICA CH.,SENADOR,SI,2005-12-11,2014,12,2006,INDEPENDIENTE,INDEP,PARLAMENTARIA,18275,18275
2005,LUKSIC SANDOVAL ZARKO,DE MAGALLANES Y ANTARTICA CH.,SENADOR,,2005-12-11,2014,12,2006,DEMOCRATA CRISTIANO,PDC,PARLAMENTARIA,11831,11831
2005,FERNANDEZ FERNANDEZ SERGIO,DE MAGALLANES Y ANTARTICA CH.,SENADOR,,2005-12-11,2014,12,2006,UNION DEMOCRATA INDEPENDIENTE,UDI,PARLAMENTARIA,10910,10910
2005,VOTOS NULOS,DE MAGALLANES Y ANTARTICA CH.,SENADOR,,2005-12-11,2014,12,2006,  ,  ,PARLAMENTARIA,4381,257816
2005,VOTOS EN BLANCO,DE MAGALLANES Y ANTARTICA CH.,SENADOR,,2005-12-11,2014,12,2006,  ,  ,PARLAMENTARIA,1876,153427
2005,CATALAN BRUNET EDUARDO,DE MAGALLANES Y ANTARTICA CH.,SENADOR,,2005-12-11,2014,12,2006,INDEPENDIENTE,INDEP,PARLAMENTARIA,1341,1341
2005,FOPPIANO CAMPOS JOSE,DE MAGALLANES Y ANTARTICA CH.,SENADOR,,2005-12-11,2014,12,2006,INDEPENDIENTE,INDEP,PARLAMENTARIA,812,812
2005,ORTIZ SILVA FERNANDO,DE MAGALLANES Y ANTARTICA CH.,SENADOR,,2005-12-11,2014,12,2006,HUMANISTA,PH,PARLAMENTARIA,803,803
2005,ALVEAR VALENZUELA SOLEDAD,METROPOLITANA DE SANTIAGO,SENADOR,SI,2005-12-11,2014,13,2006,DEMOCRATA CRISTIANO,PDC,PARLAMENTARIA,582117,582117
2005,GIRARDI LAVIN GUIDO,METROPOLITANA DE SANTIAGO,SENADOR,SI,2005-12-11,2014,13,2006,POR LA DEMOCRACIA,PPD,PARLAMENTARIA,439903,439903
2005,LONGUEIRA MONTES PABLO,METROPOLITANA DE SANTIAGO,SENADOR,SI,2005-12-11,2014,13,2006,UNION DEMOCRATA INDEPENDIENTE,UDI,PARLAMENTARIA,318434,318434
2005,NOVOA VASQUEZ JOVINO,METROPOLITANA DE SANTIAGO,SENADOR,SI,2005-12-11,2014,13,2006,UNION DEMOCRATA INDEPENDIENTE,UDI,PARLAMENTARIA,258539,258539
2005,ZALDIVAR LARRAIN ANDRES,METROPOLITANA DE SANTIAGO,SENADOR,,2005-12-11,2014,13,2006,DEMOCRATA CRISTIANO,PDC,PARLAMENTARIA,286917,286917
2005,PEREZ SAN MARTIN LILY,METROPOLITANA DE SANTIAGO,SENADOR,,2005-12-11,2014,13,2006,RENOVACION NACIONAL,RN,PARLAMENTARIA,261663,261663
2005,FANTUZZI HERNANDEZ ROBERTO,METROPOLITANA DE SANTIAGO,SENADOR,,2005-12-11,2014,13,2006,INDEPENDIENTE,INDEP,PARLAMENTARIA,174967,174967
2005,VOTOS NULOS,METROPOLITANA DE SANTIAGO,SENADOR,,2005-12-11,2014,13,2006,  ,  ,PARLAMENTARIA,135094,257816
2005,MARTNER FANTA GONZALO,METROPOLITANA DE SANTIAGO,SENADOR,,2005-12-11,2014,13,2006,SOCIALISTA DE CHILE,PS,PARLAMENTARIA,75513,75513
2005,VOTOS EN BLANCO,METROPOLITANA DE SANTIAGO,SENADOR,,2005-12-11,2014,13,2006,  ,  ,PARLAMENTARIA,66888,153427
2005,RIESCO LARRAIN MANUEL,METROPOLITANA DE SANTIAGO,SENADOR,,2005-12-11,2014,13,2006,COMUNISTA DE CHILE,PCCH,PARLAMENTARIA,60589,60589
2005,ARTES BRICHETTI EDUARDO,METROPOLITANA DE SANTIAGO,SENADOR,,2005-12-11,2014,13,2006,INDEPENDIENTE,INDEP,PARLAMENTARIA,48329,48329
2005,ROVIRA SOTO GONZALO,METROPOLITANA DE SANTIAGO,SENADOR,,2005-12-11,2014,13,2006,INDEPENDIENTE,INDEP,PARLAMENTARIA,37524,37524
2005,OSORIO JARA EFREN,METROPOLITANA DE SANTIAGO,SENADOR,,2005-12-11,2014,13,2006,HUMANISTA,PH,PARLAMENTARIA,30338,30338
2009,ORPIS BOUCHON JAIME,DE TARAPACA,SENADOR,SI,2009-12-13,2018,1,2010,UNION DEMOCRATA INDEPENDIENTE,UDI,PARLAMENTARIA,32657,56390
2009,ROSSI CIOCCA FULVIO,DE TARAPACA,SENADOR,SI,2009-12-13,2018,1,2010,SOCIALISTA DE CHILE,PS,PARLAMENTARIA,29965,45639
2009,URRUTIA CARDENAS SALVADOR,DE TARAPACA,SENADOR,,2009-12-13,2018,1,2010,INDEPENDIENTE,INDEP,PARLAMENTARIA,18861,47087
2009,LAGOS COSGROVE JULIO,DE TARAPACA,SENADOR,,2009-12-13,2018,1,2010,RENOVACION NACIONAL,RN,PARLAMENTARIA,8959,12348
2009,VOTOS NULOS,DE TARAPACA,SENADOR,,2009-12-13,2018,1,2010, , ,PARLAMENTARIA,4922,103619
2009,ESPINOZA CAVIERES DANIEL,DE TARAPACA,SENADOR,,2009-12-13,2018,1,2010,DEMOCRATA CRISTIANO,PDC,PARLAMENTARIA,2651,6919
2009,VOTOS EN BLANCO,DE TARAPACA,SENADOR,,2009-12-13,2018,1,2010, , ,PARLAMENTARIA,2640,54379
2009,PROKURICA PROKURICA BALDO,DE ATACAMA,SENADOR,SI,2009-12-13,2018,3,2010,RENOVACION NACIONAL,RN,PARLAMENTARIA,34793,34793
2009,ALLENDE BUSSI ISABEL,DE ATACAMA,SENADOR,SI,2009-12-13,2018,3,2010,SOCIALISTA DE CHILE,PS,PARLAMENTARIA,28240,28240
2009,LEAL LABRIN ANTONIO,DE ATACAMA,SENADOR,,2009-12-13,2018,3,2010,POR LA DEMOCRACIA,PPD,PARLAMENTARIA,19693,19693
2009,MULET MARTINEZ JAIME,DE ATACAMA,SENADOR,,2009-12-13,2018,3,2010,REGIONALISTA DE LOS INDEPENDIE,PRI,PARLAMENTARIA,18580,18580
2009,VOTOS NULOS,DE ATACAMA,SENADOR,,2009-12-13,2018,3,2010, , ,PARLAMENTARIA,6164,103619
2009,VOTOS EN BLANCO,DE ATACAMA,SENADOR,,2009-12-13,2018,3,2010, , ,PARLAMENTARIA,3108,54379
2009,PEÑA MORALEDA ROBINSON,DE ATACAMA,SENADOR,,2009-12-13,2018,3,2010,REGIONALISTA DE LOS INDEPENDIE,PRI,PARLAMENTARIA,2126,2126
2009,LETELIER AGUILAR CRISTIAN,DE ATACAMA,SENADOR,,2009-12-13,2018,3,2010,UNION DEMOCRATA INDEPENDIENTE,UDI,PARLAMENTARIA,1909,1909
2009,LAGOS WEBER RICARDO,DE VALPARAISO,SENADOR,SI,2009-12-13,2018,5,2010,POR LA DEMOCRACIA,PPD,PARLAMENTARIA,128287,128287
2009,CHAHUAN CHAHUAN FRANCISCO,DE VALPARAISO,SENADOR,SI,2009-12-13,2018,5,2010,RENOVACION NACIONAL,RN,PARLAMENTARIA,109603,109603
2009,PEREZ SAN MARTIN LILY,DE VALPARAISO,SENADOR,SI,2009-12-13,2018,5,2010,RENOVACION NACIONAL,RN,PARLAMENTARIA,84556,84556
2009,WALKER PRIETO IGNACIO,DE VALPARAISO,SENADOR,SI,2009-12-13,2018,5,2010,DEMOCRATA CRISTIANO,PDC,PARLAMENTARIA,77432,77432
2009,LAVIN INFANTE JOAQUIN,DE VALPARAISO,SENADOR,,2009-12-13,2018,5,2010,UNION DEMOCRATA INDEPENDIENTE,UDI,PARLAMENTARIA,107362,107362
2009,FORNI LOBOS MARCELO,DE VALPARAISO,SENADOR,,2009-12-13,2018,5,2010,UNION DEMOCRATA INDEPENDIENTE,UDI,PARLAMENTARIA,72112,72112
2009,AVILA CONTRERAS NELSON,DE VALPARAISO,SENADOR,,2009-12-13,2018,5,2010,RADICAL SOCIALDEMOCRATA,PRSD,PARLAMENTARIA,64529,64529
2009,OMINAMI PASCUAL CARLOS,DE VALPARAISO,SENADOR,,2009-12-13,2018,5,2010,INDEPENDIENTE,INDEP,PARLAMENTARIA,61567,61567
2009,VOTOS NULOS,DE VALPARAISO,SENADOR,,2009-12-13,2018,5,2010, , ,PARLAMENTARIA,44646,103619
2009,PINTO MIRANDA HERNAN,DE VALPARAISO,SENADOR,,2009-12-13,2018,5,2010,DEMOCRATA CRISTIANO,PDC,PARLAMENTARIA,23223,23223
2009,VOTOS EN BLANCO,DE VALPARAISO,SENADOR,,2009-12-13,2018,5,2010, , ,PARLAMENTARIA,18962,54379
2009,GUZMAN TAPIA JUAN,DE VALPARAISO,SENADOR,,2009-12-13,2018,5,2010,INDEPENDIENTE,INDEP,PARLAMENTARIA,15191,15191
2009,VELASQUEZ CARRASCO  LAUTARO,DE VALPARAISO,SENADOR,,2009-12-13,2018,5,2010,INDEPENDIENTE,INDEP,PARLAMENTARIA,4461,4461
2009,SILVA VERGARA RAUL,DE VALPARAISO,SENADOR,,2009-12-13,2018,5,2010,REGIONALISTA DE LOS INDEPENDIE,PRI,PARLAMENTARIA,2901,2901
2009,GARCIA-HUIDOBRO LIRA CRISTIAN,DE VALPARAISO,SENADOR,,2009-12-13,2018,5,2010,INDEPENDIENTE,INDEP,PARLAMENTARIA,2508,2508
2009,COLOMA CORREA JUAN ANTONIO,DEL MAULE,SENADOR,SI,2009-12-13,2018,7,2010,UNION DEMOCRATA INDEPENDIENTE,UDI,PARLAMENTARIA,97614,97614
2009,ZALDIVAR LARRAIN ANDRES,DEL MAULE,SENADOR,SI,2009-12-13,2018,7,2010,DEMOCRATA CRISTIANO,PDC,PARLAMENTARIA,86936,86936
2009,LARRAIN FERNANDEZ HERNAN,DEL MAULE,SENADOR,SI,2009-12-13,2018,7,2010,UNION DEMOCRATA INDEPENDIENTE,UDI,PARLAMENTARIA,68354,68354
2009,RINCON GONZALEZ XIMENA,DEL MAULE,SENADOR,SI,2009-12-13,2018,7,2010,DEMOCRATA CRISTIANO,PDC,PARLAMENTARIA,49241,49241
2009,GAZMURI MUJICA JAIME,DEL MAULE,SENADOR,,2009-12-13,2018,7,2010,SOCIALISTA DE CHILE,PS,PARLAMENTARIA,67957,67957
2009,NARANJO ORTIZ JAIME,DEL MAULE,SENADOR,,2009-12-13,2018,7,2010,SOCIALISTA DE CHILE,PS,PARLAMENTARIA,33181,33181
2009,VOTOS NULOS,DEL MAULE,SENADOR,,2009-12-13,2018,7,2010, , ,PARLAMENTARIA,22826,103619
2009,MORRISON MUNRO ROBERT,DEL MAULE,SENADOR,,2009-12-13,2018,7,2010,RENOVACION NACIONAL,RN,PARLAMENTARIA,17657,17657
2009,VOTOS EN BLANCO,DEL MAULE,SENADOR,,2009-12-13,2018,7,2010, , ,PARLAMENTARIA,14914,54379
2009,BRAVO VALENZUELA MERCEDES,DEL MAULE,SENADOR,,2009-12-13,2018,7,2010,HUMANISTA,PH,PARLAMENTARIA,6986,6986
2009,ARIZTIA CORREA JUAN,DEL MAULE,SENADOR,,2009-12-13,2018,7,2010,INDEPENDIENTE,INDEP,PARLAMENTARIA,6172,6172
2009,CABRERA OLMOS MARILEN,DEL MAULE,SENADOR,,2009-12-13,2018,7,2010,HUMANISTA,PH,PARLAMENTARIA,1583,1583
2009,TUMA ZEDAN EUGENIO,DE LA ARAUCANIA,SENADOR,SI,2009-12-13,2018,9,2010,POR LA DEMOCRACIA,PPD,PARLAMENTARIA,74403,74403
2009,GARCIA RUMINOT JOSE,DE LA ARAUCANIA,SENADOR,SI,2009-12-13,2018,9,2010,RENOVACION NACIONAL,RN,PARLAMENTARIA,57439,57439
2009,ESPINA OTERO ALBERTO,DE LA ARAUCANIA,SENADOR,SI,2009-12-13,2018,9,2010,RENOVACION NACIONAL,RN,PARLAMENTARIA,52082,52082
2009,QUINTANA LEAL JAIME,DE LA ARAUCANIA,SENADOR,SI,2009-12-13,2018,9,2010,POR LA DEMOCRACIA,PPD,PARLAMENTARIA,40120,40120
2009,VON BAER JAHN ENA,DE LA ARAUCANIA,SENADOR,,2009-12-13,2018,9,2010,INDEPENDIENTE,INDEP,PARLAMENTARIA,56697,56697
2009,HUENCHUMILLA JARAMILLO FRANCISCO,DE LA ARAUCANIA,SENADOR,,2009-12-13,2018,9,2010,DEMOCRATA CRISTIANO,PDC,PARLAMENTARIA,51577,51577
2009,MUÑOZ BARRA ROBERTO,DE LA ARAUCANIA,SENADOR,,2009-12-13,2018,9,2010,INDEPENDIENTE,INDEP,PARLAMENTARIA,20126,20126
2009,VOTOS NULOS,DE LA ARAUCANIA,SENADOR,,2009-12-13,2018,9,2010, , ,PARLAMENTARIA,18443,103619
2009,VOTOS EN BLANCO,DE LA ARAUCANIA,SENADOR,,2009-12-13,2018,9,2010, , ,PARLAMENTARIA,11657,54379
2009,DIAZ DEL RIO EDUARDO,DE LA ARAUCANIA,SENADOR,,2009-12-13,2018,9,2010,REGIONALISTA DE LOS INDEPENDIE,PRI,PARLAMENTARIA,11495,11495
2009,JOCELYN-HOLT LETELIER TOMAS,DE LA ARAUCANIA,SENADOR,,2009-12-13,2018,9,2010,DEMOCRATA CRISTIANO,PDC,PARLAMENTARIA,7481,7481
2009,VILLOUTA CARPINELLO CECILIA,DE LA ARAUCANIA,SENADOR,,2009-12-13,2018,9,2010,INDEPENDIENTE,INDEP,PARLAMENTARIA,7255,7255
2009,SANHUEZA BURGOA ENRIQUE,DE LA ARAUCANIA,SENADOR,,2009-12-13,2018,9,2010,INDEPENDIENTE,INDEP,PARLAMENTARIA,6574,6574
2009,VIVANCO MANRIQUEZ LUIS FERNANDO,DE LA ARAUCANIA,SENADOR,,2009-12-13,2018,9,2010,HUMANISTA,PH,PARLAMENTARIA,2794,2794
2009,PRIETO URZUA JUAN ENRIQUE,DE LA ARAUCANIA,SENADOR,,2009-12-13,2018,9,2010,HUMANISTA,PH,PARLAMENTARIA,1611,1611
2009,VILLAGRAN SANDOVAL JOSE,DE LA ARAUCANIA,SENADOR,,2009-12-13,2018,9,2010,INDEPENDIENTE,INDEP,PARLAMENTARIA,1524,1524
2009,HORVATH KISS ANTONIO,AISEN DEL GRAL. CARLOS IBAÑEZ,SENADOR,SI,2009-12-13,2018,11,2010,RENOVACION NACIONAL,RN,PARLAMENTARIA,14250,14250
2009,WALKER PRIETO PATRICIO,AISEN DEL GRAL. CARLOS IBAÑEZ,SENADOR,SI,2009-12-13,2018,11,2010,DEMOCRATA CRISTIANO,PDC,PARLAMENTARIA,11336,11336
2009,CRUCES BURGOS EDUARDO,AISEN DEL GRAL. CARLOS IBAÑEZ,SENADOR,,2009-12-13,2018,11,2010,REGIONALISTA DE LOS INDEPENDIE,PRI,PARLAMENTARIA,6992,6992
2009,FOITZICH SANDOVAL PAZ,AISEN DEL GRAL. CARLOS IBAÑEZ,SENADOR,,2009-12-13,2018,11,2010,REGIONALISTA DE LOS INDEPENDIE,PRI,PARLAMENTARIA,4636,4636
2009,VELASCO RODRIGUEZ ERNESTO,AISEN DEL GRAL. CARLOS IBAÑEZ,SENADOR,,2009-12-13,2018,11,2010,RADICAL SOCIALDEMOCRATA,PRSD,PARLAMENTARIA,3953,3953
2009,VOTOS NULOS,AISEN DEL GRAL. CARLOS IBAÑEZ,SENADOR,,2009-12-13,2018,11,2010, , ,PARLAMENTARIA,1446,103619
2009,VOTOS EN BLANCO,AISEN DEL GRAL. CARLOS IBAÑEZ,SENADOR,,2009-12-13,2018,11,2010, , ,PARLAMENTARIA,1131,54379
2009,ORPIS BOUCHON JAIME,ARICA Y PARINACOTA,SENADOR,SI,2009-12-13,2018,15,2010,UNION DEMOCRATA INDEPENDIENTE,UDI,PARLAMENTARIA,23733,56390
2009,ROSSI CIOCCA FULVIO,ARICA Y PARINACOTA,SENADOR,SI,2009-12-13,2018,15,2010,SOCIALISTA DE CHILE,PS,PARLAMENTARIA,15674,45639
2009,URRUTIA CARDENAS SALVADOR,ARICA Y PARINACOTA,SENADOR,,2009-12-13,2018,15,2010,INDEPENDIENTE,INDEP,PARLAMENTARIA,28226,47087
2009,VOTOS NULOS,ARICA Y PARINACOTA,SENADOR,,2009-12-13,2018,15,2010, , ,PARLAMENTARIA,5172,103619
2009,ESPINOZA CAVIERES DANIEL,ARICA Y PARINACOTA,SENADOR,,2009-12-13,2018,15,2010,DEMOCRATA CRISTIANO,PDC,PARLAMENTARIA,4268,6919
2009,LAGOS COSGROVE JULIO,ARICA Y PARINACOTA,SENADOR,,2009-12-13,2018,15,2010,RENOVACION NACIONAL,RN,PARLAMENTARIA,3389,12348
2009,VOTOS EN BLANCO,ARICA Y PARINACOTA,SENADOR,,2009-12-13,2018,15,2010, , ,PARLAMENTARIA,1967,54379
2013,GUILLIER ALVAREZ ALEJANDRO,DE ANTOFAGASTA,SENADOR,SI,2013-11-17,2022,2,2014,INDEPENDIENTE,INDEP,PARLAMENTARIA,61911,61911
2013,ARAYA GUERRERO PEDRO,DE ANTOFAGASTA,SENADOR,SI,2013-11-17,2022,2,2014,INDEPENDIENTE,INDEP,PARLAMENTARIA,29201,29201
2013,ROJAS MOLINA MANUEL,DE ANTOFAGASTA,SENADOR, ,2013-11-17,2022,2,2014,UNION DEMOCRATA INDEPENDIENTE,UDI,PARLAMENTARIA,39387,39387
2013,CANTERO OJEDA CARLOS,DE ANTOFAGASTA,SENADOR, ,2013-11-17,2022,2,2014,INDEPENDIENTE,INDEP,PARLAMENTARIA,18416,18416
2013,GUEVARA CORTES DANIEL,DE ANTOFAGASTA,SENADOR, ,2013-11-17,2022,2,2014,INDEPENDIENTE,INDEP,PARLAMENTARIA,9931,9931
2013,VOTOS NULOS,DE ANTOFAGASTA,SENADOR, ,2013-11-17,2022,2,2014,  ,  ,PARLAMENTARIA,5031,166402
2013,VOTOS EN BLANCO,DE ANTOFAGASTA,SENADOR, ,2013-11-17,2022,2,2014,  ,  ,PARLAMENTARIA,4595,176649
2013,ORREGO HENRIQUEZ JIMENA ESTRELLA,DE ANTOFAGASTA,SENADOR, ,2013-11-17,2022,2,2014,INDEPENDIENTE,INDEP,PARLAMENTARIA,4218,4218
2013,CONTRERAS BRAÑA GISELA,DE ANTOFAGASTA,SENADOR, ,2013-11-17,2022,2,2014,PARTIDO HUMANISTA,PH,PARLAMENTARIA,3919,3919
2013,PIZARRO SOTO JORGE,DE COQUIMBO,SENADOR,SI,2013-11-17,2022,4,2014,PARTIDO DEMOCRATA CRISTIANO,PDC,PARLAMENTARIA,78713,78713
2013,MUÑOZ D'ALBORA ADRIANA,DE COQUIMBO,SENADOR,SI,2013-11-17,2022,4,2014,PARTIDO POR LA DEMOCRACIA,PPD,PARLAMENTARIA,73562,73562
2013,URIARTE HERRERA GONZALO,DE COQUIMBO,SENADOR, ,2013-11-17,2022,4,2014,UNION DEMOCRATA INDEPENDIENTE,UDI,PARLAMENTARIA,44083,44083
2013,BERTOLINO RENDIC MARIO,DE COQUIMBO,SENADOR, ,2013-11-17,2022,4,2014,RENOVACION NACIONAL,RN,PARLAMENTARIA,28403,28403
2013,VEGA GONZALEZ LUIS,DE COQUIMBO,SENADOR, ,2013-11-17,2022,4,2014,PARTIDO HUMANISTA,PH,PARLAMENTARIA,15574,15574
2013,VOTOS EN BLANCO,DE COQUIMBO,SENADOR, ,2013-11-17,2022,4,2014,  ,  ,PARLAMENTARIA,11027,176649
2013,VOTOS NULOS,DE COQUIMBO,SENADOR, ,2013-11-17,2022,4,2014,  ,  ,PARLAMENTARIA,8475,166402
2013,LETELIER MOREL JUAN PABLO,DEL LIBERTADOR BDO. O'HIGGINS,SENADOR,SI,2013-11-17,2022,6,2014,PARTIDO SOCIALISTA DE CHILE,PS,PARLAMENTARIA,156230,156230
2013,GARCIA-HUIDOBRO SANFUENTES ALEJANDRO,DEL LIBERTADOR BDO. O'HIGGINS,SENADOR,SI,2013-11-17,2022,6,2014,UNION DEMOCRATA INDEPENDIENTE,UDI,PARLAMENTARIA,69061,69061
2013,LATORRE CARMONA JUAN CARLOS,DEL LIBERTADOR BDO. O'HIGGINS,SENADOR, ,2013-11-17,2022,6,2014,PARTIDO DEMOCRATA CRISTIANO,PDC,PARLAMENTARIA,51873,51873
2013,CARDEMIL HERRERA ALBERTO,DEL LIBERTADOR BDO. O'HIGGINS,SENADOR, ,2013-11-17,2022,6,2014,RENOVACION NACIONAL,RN,PARLAMENTARIA,44679,44679
2013,GARCIA MERINO LUIS FELIPE,DEL LIBERTADOR BDO. O'HIGGINS,SENADOR, ,2013-11-17,2022,6,2014,PARTIDO HUMANISTA,PH,PARLAMENTARIA,17530,17530
2013,VOTOS EN BLANCO,DEL LIBERTADOR BDO. O'HIGGINS,SENADOR, ,2013-11-17,2022,6,2014,  ,  ,PARLAMENTARIA,15003,176649
2013,VOTOS NULOS,DEL LIBERTADOR BDO. O'HIGGINS,SENADOR, ,2013-11-17,2022,6,2014,  ,  ,PARLAMENTARIA,12207,166402
2013,NAVARRO BRAIN ALEJANDRO,DEL BIOBIO,SENADOR,SI,2013-11-17,2022,8,2014,MOVIMIENTO AMPLIO SOCIAL,MAS,PARLAMENTARIA,156372,156372
2013,VAN RYSSELBERGHE HERRERA JACQUELINE,DEL BIOBIO,SENADOR,SI,2013-11-17,2022,8,2014,UNION DEMOCRATA INDEPENDIENTE,UDI,PARLAMENTARIA,128451,128451
2013,HARBOE BASCUÑAN FELIPE,DEL BIOBIO,SENADOR,SI,2013-11-17,2022,8,2014,PARTIDO POR LA DEMOCRACIA,PPD,PARLAMENTARIA,121620,121620
2013,PEREZ VARELA VICTOR,DEL BIOBIO,SENADOR,SI,2013-11-17,2022,8,2014,UNION DEMOCRATA INDEPENDIENTE,UDI,PARLAMENTARIA,79298,79298
2013,ESCALONA MEDINA CAMILO,DEL BIOBIO,SENADOR, ,2013-11-17,2022,8,2014,PARTIDO SOCIALISTA DE CHILE,PS,PARLAMENTARIA,82114,82114
2013,SABAG CASTILLO HOSAIN,DEL BIOBIO,SENADOR, ,2013-11-17,2022,8,2014,PARTIDO DEMOCRATA CRISTIANO,PDC,PARLAMENTARIA,53123,53123
2013,GARAY PITA RAFAEL EDUARDO,DEL BIOBIO,SENADOR, ,2013-11-17,2022,8,2014,INDEPENDIENTE,INDEP,PARLAMENTARIA,42259,42259
2013,VOTOS EN BLANCO,DEL BIOBIO,SENADOR, ,2013-11-17,2022,8,2014,  ,  ,PARLAMENTARIA,40273,176649
2013,OYARCE SUAZO ROSA,DEL BIOBIO,SENADOR, ,2013-11-17,2022,8,2014,RENOVACION NACIONAL,RN,PARLAMENTARIA,35380,35380
2013,VOTOS NULOS,DEL BIOBIO,SENADOR, ,2013-11-17,2022,8,2014,  ,  ,PARLAMENTARIA,30911,166402
2013,CARRASCO FRAY JUANITA ODETT,DEL BIOBIO,SENADOR, ,2013-11-17,2022,8,2014,INDEPENDIENTE,INDEP,PARLAMENTARIA,16937,16937
2013,SEGUEL SAN MARTIN HECTOR JOAQUIN,DEL BIOBIO,SENADOR, ,2013-11-17,2022,8,2014,INDEPENDIENTE,INDEP,PARLAMENTARIA,15372,15372
